대지위치,착공예정일,실착공일,사용승인일,위도,경도
경기도 광명시 일직동 507-1,20170215.0,20170215.0,20170802.0,37.4212396,126.886224
경기도 광명시 일직동 508-4,20170520.0,20170520.0,20190524.0,37.4212396,126.886224
경기도 광명시 일직동 515,20170601.0,20170601.0,20190719.0,37.4212396,126.886224
경기도 광명시 일직동 515,20170601.0,20170601.0,20190719.0,37.4212396,126.886224
경기도 광명시 일직동 515,20170601.0,20170601.0,20190719.0,37.4212396,126.886224
경기도 광명시 일직동 515-1,20170401.0,20170413.0,20190821.0,37.4212396,126.886224
경기도 광명시 일직동 520-4,20170204.0,,,37.4212396,126.886224
경기도 광명시 일직동 524,20170609.0,20170609.0,20171212.0,37.4212396,126.886224
경기도 광명시 철산동 76-46,20170628.0,20170628.0,20171101.0,37.4855242,126.8643905
경기도 광명시 철산동 80-4,20171109.0,20171109.0,20180420.0,37.487275,126.8695926
경기도 광명시 철산동 98,20171020.0,20171020.0,20180406.0,37.4863698,126.8667438
경기도 광명시 철산동 198-3,20171121.0,20171121.0,20180619.0,37.4822194,126.8624325
경기도 광명시 철산동 198-3,20171121.0,20171121.0,20180619.0,37.4822194,126.8624325
경기도 광명시 하안동 234-2,20170525.0,20170525.0,20180308.0,37.4560371,126.8773032
경기도 광명시 하안동 234-5,20170921.0,20170921.0,20180424.0,37.4555727,126.8772112
경기도 광명시 하안동 718-2,20171128.0,,,37.4667431,126.8695513
경기도 광명시 하안동 873-3,20170209.0,20170209.0,20170728.0,37.4534953,126.8598538
경기도 광명시 하안동 874-2,20170501.0,20170501.0,20171227.0,37.4535422,126.8615345
경기도 광명시 하안동 879-2,20170213.0,20170213.0,20170925.0,37.4531777,126.863705
경기도 광명시 하안동 884,20170525.0,20180115.0,20180622.0,37.4523465,126.8625966
경기도 광명시 가학동 207,20180528.0,20180528.0,20180827.0,37.4169158,126.861577
경기도 광명시 가학동 228-1,20180912.0,20180912.0,20190122.0,37.4160118,126.8611515
경기도 광명시 가학동 336-1,20181112.0,20181112.0,20191007.0,37.4224486,126.8565771
경기도 광명시 가학동 336-6,20181218.0,20181218.0,20191003.0,37.4218878,126.8568027
경기도 광명시 가학동 337-3,20181112.0,20181112.0,20191008.0,37.4227127,126.8564994
경기도 광명시 가학동 337-17,20181112.0,20181112.0,20191007.0,37.4225955,126.8565386
경기도 광명시 가학동 434-4,20180302.0,20180302.0,20180703.0,37.418793,126.8508189
경기도 광명시 가학동 477,20181008.0,20181008.0,20190226.0,37.417177,126.8499112
경기도 광명시 가학동 485-3,20180910.0,20180910.0,20190110.0,37.4184527,126.8502912
경기도 광명시 가학동 521-2,20180829.0,20180829.0,20190311.0,37.4171948,126.852032
경기도 광명시 가학동 1053-1,20180306.0,20180323.0,20181008.0,37.4035989,126.8734753
경기도 광명시 가학동 1053-1,20180306.0,20180323.0,20181008.0,37.4035989,126.8734753
경기도 광명시 가학동 1053-1,20180306.0,20180323.0,20181008.0,37.4035989,126.8734753
경기도 광명시 광명동 32-23,20180903.0,20180903.0,20190327.0,37.4781206,126.8622813
경기도 광명시 광명동 52-5,20180917.0,20180917.0,20190704.0,37.4846584,126.856105
경기도 광명시 광명동 100-9,20181228.0,20181228.0,20191121.0,37.48196,126.8548348
경기도 광명시 광명동 130-5,20180103.0,20180103.0,20180620.0,37.4796257,126.8586744
경기도 광명시 광명동 145-19,20181019.0,20181019.0,20190613.0,37.4812205,126.853879
경기도 광명시 광명동 157-5,20180312.0,20180312.0,20180724.0,37.4792869,126.8572943
경기도 광명시 광명동 158-92,20180125.0,20180125.0,20180808.0,37.4808951,126.8545244
경기도 광명시 광명동 158-182,20181109.0,20181109.0,20190521.0,37.4808308,126.85232
경기도 광명시 광명동 158-957,20180312.0,20180312.0,20180921.0,37.480326,126.8495228
경기도 광명시 광명동 158-1052,20180618.0,20180618.0,20181105.0,37.4804531,126.8515264
경기도 광명시 광명동 158-1090,20180827.0,20180827.0,20190508.0,37.48093739999999,126.8512991
경기도 광명시 광명동 158-1335,20181128.0,20181128.0,20190628.0,37.4774569,126.8599433
경기도 광명시 광명동 277-9,20180214.0,20180214.0,20180801.0,37.4759511,126.8501545
경기도 광명시 광명동 288-66,20180426.0,20180426.0,20180905.0,37.476001,126.8512973
경기도 광명시 광명동 293-1,20181231.0,20191121.0,20190508.0,37.4754118,126.852148
경기도 광명시 광명동 294-5,20180711.0,20180711.0,20190716.0,37.47560319999999,126.8522333
경기도 광명시 광명동 295-36,20181018.0,20181018.0,20190417.0,37.4752181,126.8529527
경기도 광명시 광명동 346-2,20180723.0,20180723.0,20190125.0,37.4735271,126.850736
경기도 광명시 광명동 577-7,20181214.0,20181214.0,20190607.0,37.4628896,126.8525007
경기도 광명시 광명동 586-7,20181217.0,20181219.0,20190705.0,37.4615016,126.8530788
경기도 광명시 광명동 589-1,20180821.0,20180821.0,20190130.0,37.4610184,126.8533722
경기도 광명시 광명동 593,20180219.0,20180219.0,20180808.0,37.46110669999999,126.8526484
경기도 광명시 광명동 593-4,20180219.0,20180219.0,20180808.0,37.4614447,126.8525256
경기도 광명시 광명동 594,20180711.0,20180711.0,20181022.0,37.4611664,126.8522919
경기도 광명시 광명동 738-3,20181228.0,20201104.0,20210916.0,37.4682268,126.8516356
경기도 광명시 광명동 787-3,20181112.0,20181112.0,20220513.0,37.4717061,126.8526377
경기도 광명시 광명동 광명재정비촉진지구 광명16R구역 16-3,20180305.0,20180305.0,20180822.0,37.4749863,126.8525731
경기도 광명시 노온사동 148,20180706.0,20180706.0,20181012.0,37.4516088,126.8473495
경기도 광명시 노온사동 154-1,20181127.0,20181126.0,20190318.0,37.4518155,126.8496596
경기도 광명시 노온사동 159,20181112.0,20181112.0,20190318.0,37.4513588,126.8500388
경기도 광명시 노온사동 218-8,20181201.0,20181201.0,20190823.0,37.44865679999999,126.8464867
경기도 광명시 노온사동 220-5,20181219.0,20181219.0,20211013.0,37.4478958,126.8489253
경기도 광명시 노온사동 225-4,20181031.0,20191113.0,20200608.0,37.4471737,126.8489417
경기도 광명시 노온사동 225-5,20181031.0,20191113.0,20200608.0,37.4474717,126.8488968
경기도 광명시 노온사동 225-5,20181031.0,20191113.0,20200608.0,37.4474717,126.8488968
경기도 광명시 노온사동 363-28,20180821.0,20180821.0,20190206.0,37.4434259,126.8454814
경기도 광명시 노온사동 375-2,20180110.0,20180110.0,20180516.0,37.4423525,126.8449905
경기도 광명시 노온사동 375-4,20181220.0,20181218.0,20190513.0,37.4422623,126.8448417
경기도 광명시 노온사동 424,20181230.0,20181230.0,20210219.0,37.4421111,126.8485123
경기도 광명시 노온사동 435-2,20181026.0,20181026.0,20190821.0,37.4431955,126.8494813
경기도 광명시 노온사동 580,20181220.0,20181220.0,20191030.0,37.4341828,126.8440153
경기도 광명시 노온사동 580-1,20181220.0,20181220.0,20191030.0,37.4340763,126.8440779
경기도 광명시 노온사동 580-2,20181220.0,20181220.0,20191203.0,37.4340217,126.8442318
경기도 광명시 노온사동 580-3,20181220.0,20181220.0,20191101.0,37.4339772,126.8445993
경기도 광명시 노온사동 656,20180409.0,20180409.0,20181122.0,37.4324664,126.8502374
경기도 광명시 노온사동 757-1,20181226.0,20181226.0,20200109.0,37.4267577,126.847763
경기도 광명시 노온사동 757-2,20181210.0,20181210.0,20201126.0,37.4269476,126.8477115
경기도 광명시 노온사동 757-6,20181105.0,20181105.0,20191028.0,37.4267689,126.8479831
경기도 광명시 노온사동 758-4,20181215.0,20181215.0,20200122.0,37.4269641,126.8474322
경기도 광명시 노온사동 760-1,20181210.0,20181210.0,20190514.0,37.4264997,126.8476894
경기도 광명시 노온사동 760-4,20181217.0,20181217.0,20190902.0,37.4265376,126.8481089
경기도 광명시 노온사동 760-14,20181210.0,20181210.0,20190514.0,37.4265089,126.8478248
경기도 광명시 노온사동 760-15,20181210.0,20181210.0,20190514.0,37.4265283,126.8479581
경기도 광명시 노온사동 761-11,20181022.0,,20190318.0,37.4268356,126.8489352
경기도 광명시 노온사동 774-3,20180529.0,20180529.0,20180831.0,37.430717,126.8512619
경기도 광명시 소하동 29-1,20181119.0,20181119.0,20190930.0,37.4508386,126.8918752
경기도 광명시 소하동 35-2,20180601.0,20180601.0,20181115.0,37.4514329,126.8910476
경기도 광명시 소하동 947-6,20180405.0,20180405.0,20181207.0,37.4337654,126.8763551
경기도 광명시 소하동 947-8,20180405.0,20180405.0,20181207.0,37.4337069,126.876496
경기도 광명시 소하동 947-9,20180405.0,20180405.0,20181209.0,37.4336785,126.8766543
경기도 광명시 소하동 952,20180326.0,20180326.0,20180903.0,37.4330055,126.8767424
경기도 광명시 소하동 1077-4,20180201.0,20180201.0,20180529.0,37.4346278,126.879198
경기도 광명시 소하동 1337-7,20181026.0,20181026.0,20200225.0,37.44661360000001,126.8854899
경기도 광명시 소하동 1342-3,20180403.0,20180403.0,20190430.0,37.4469538,126.8823164
경기도 광명시 소하동 1398-4,20180723.0,20180801.0,20190306.0,37.4311964,126.8760898
경기도 광명시 옥길동 25-2,20181120.0,20181120.0,20190307.0,37.4697073,126.8421341
경기도 광명시 옥길동 47-2,20180523.0,20180523.0,20180911.0,37.4701729,126.8406352
경기도 광명시 옥길동 49,20180423.0,20180423.0,20180703.0,37.4709311,126.8413097
경기도 광명시 옥길동 56-1,20180528.0,20180528.0,20180828.0,37.4714189,126.8399874
경기도 광명시 옥길동 63-42,20180810.0,20180810.0,20181227.0,37.4709065,126.8419575
경기도 광명시 옥길동 63-42,20180810.0,20180810.0,20181227.0,37.4709065,126.8419575
경기도 광명시 옥길동 63-44,20180806.0,20180806.0,20190108.0,37.4706543,126.8420239
경기도 광명시 옥길동 111-8,20180604.0,20180604.0,20181130.0,37.4741369,126.8373106
경기도 광명시 옥길동 128-1,20181112.0,20181105.0,20191107.0,37.4727214,126.837358
경기도 광명시 옥길동 128-2,20181112.0,20181105.0,20191114.0,37.4726411,126.8370133
경기도 광명시 옥길동 128-3,20181112.0,20181105.0,20191106.0,37.472675,126.8375637
경기도 광명시 옥길동 128-4,20181112.0,20181105.0,20191106.0,37.4727172,126.8378137
경기도 광명시 옥길동 129,20181220.0,20181220.0,20200116.0,37.4724028,126.8366841
경기도 광명시 옥길동 133-4,20181203.0,20181105.0,20191114.0,37.472409,126.8377074
경기도 광명시 옥길동 133-17,20181203.0,20181105.0,20191107.0,37.4724364,126.8379415
경기도 광명시 옥길동 134,20181112.0,20110212.0,20191114.0,37.4726011,126.8383647
경기도 광명시 옥길동 141-7,20180226.0,20180226.0,20180620.0,37.4702645,126.839167
경기도 광명시 옥길동 141-21,20180821.0,20180821.0,20181129.0,37.4705403,126.8388386
경기도 광명시 옥길동 416,20181219.0,20181219.0,20190521.0,37.46426810000001,126.8294329
경기도 광명시 옥길동 416-1,20181219.0,20181219.0,20190906.0,37.4640323,126.8297378
경기도 광명시 옥길동 416-14,20181219.0,20181219.0,20190920.0,37.4643453,126.8295609
경기도 광명시 옥길동 416-15,20181219.0,20181219.0,20190611.0,37.4644158,126.8297027
경기도 광명시 옥길동 416-16,20181219.0,20181219.0,20190823.0,37.4644963,126.829876
경기도 광명시 옥길동 416-17,20181219.0,20181219.0,20190902.0,37.4641837,126.8297464
경기도 광명시 옥길동 416-18,20181219.0,20181219.0,20190902.0,37.4642311,126.8298882
경기도 광명시 옥길동 416-19,20181219.0,20181219.0,20190823.0,37.4643834,126.8299851
경기도 광명시 옥길동 416-20,20181219.0,20181219.0,20190918.0,37.4642674,126.8300825
경기도 광명시 옥길동 416-21,20181219.0,20181219.0,20190905.0,37.46403129999999,126.8300756
경기도 광명시 옥길동 416-22,20181219.0,20181219.0,20190823.0,37.4640836,126.8302375
경기도 광명시 옥길동 416-25,20181219.0,20181219.0,20190906.0,37.4638743,126.8298677
경기도 광명시 옥길동 416-28,20181219.0,20181219.0,20190902.0,37.4638262,126.8301023
경기도 광명시 옥길동 416-29,20181219.0,20181219.0,20190918.0,37.4638936,126.8302753
경기도 광명시 옥길동 416-30,20181219.0,20181219.0,20190930.0,37.4637138,126.8302713
경기도 광명시 옥길동 418-13,20180910.0,20180910.0,20190118.0,37.4627284,126.8279134
경기도 광명시 옥길동 418-15,20180615.0,20180615.0,20180829.0,37.4626011,126.8274674
경기도 광명시 일직동 223-14,20180621.0,20180621.0,20181019.0,37.4212396,126.886224
경기도 광명시 일직동 501,20180731.0,20180731.0,20220126.0,37.4212396,126.886224
경기도 광명시 일직동 501-4,20180731.0,20180731.0,20201123.0,37.4212396,126.886224
경기도 광명시 일직동 510-3,20180426.0,20180604.0,20191210.0,37.4212396,126.886224
경기도 광명시 일직동 514,20180813.0,20180813.0,20211112.0,37.4212396,126.886224
경기도 광명시 일직동 광명역세권지구 원1,20180605.0,,,37.4213009,126.8853993
경기도 광명시 철산동 32-30,20180713.0,20180713.0,20190502.0,37.48941780000001,126.8692908
경기도 광명시 철산동 146-1,20180702.0,20180702.0,20190115.0,37.4850211,126.8655601
경기도 광명시 철산동 153,20180709.0,20180716.0,20200731.0,37.4838205,126.8651405
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 철산동 452,20180704.0,20180704.0,20210226.0,37.471789,126.8652854
경기도 광명시 하안동 240-6,20180615.0,20180615.0,20190222.0,37.4567032,126.87751
경기도 광명시 하안동 866-8,20180427.0,20180427.0,20200205.0,37.45441,126.8606314
경기도 광명시 하안동 872-6,20180627.0,20180627.0,20190108.0,37.4531721,126.860413
경기도 광명시 하안동 874-4,20180503.0,20180503.0,20181102.0,37.4534057,126.8613576
경기도 광명시 하안동 874-6,20180404.0,20180404.0,20180927.0,37.4534432,126.861018
경기도 광명시 하안동 889-1,20180612.0,20180612.0,20191230.0,37.452685,126.8600989
경기도 광명시 가학동 299-3,20190313.0,20190313.0,20190805.0,37.418394,126.8563732
경기도 광명시 가학동 317-1,20190415.0,20190412.0,20190705.0,37.4213055,126.8569616
경기도 광명시 가학동 324-1,20190807.0,20190807.0,20191217.0,37.4211239,126.8559429
경기도 광명시 가학동 324-26,20190822.0,20190822.0,20191216.0,37.42093819999999,126.8559215
경기도 광명시 가학동 333-2,20190812.0,20190812.0,20200212.0,37.421327,126.8565044
경기도 광명시 가학동 478-2,20190311.0,20190311.0,20190906.0,37.4175028,126.8506741
경기도 광명시 가학동 478-5,20190503.0,20190503.0,20191030.0,37.4175034,126.850466
경기도 광명시 가학동 486-2,20190624.0,20190624.0,20191223.0,37.4184821,126.8506739
경기도 광명시 가학동 486-19,20190624.0,20190624.0,20200115.0,37.4183251,126.8508071
경기도 광명시 가학동 486-22,20190619.0,20190619.0,20191209.0,37.4185864,126.850486
경기도 광명시 가학동 818-3,20190510.0,20190513.0,20191010.0,37.4125522,126.8616765
경기도 광명시 가학동 820-6,20190412.0,,20190725.0,37.4127574,126.8632573
경기도 광명시 가학동 820-10,20190409.0,20190409.0,20190725.0,37.4128005,126.8636381
경기도 광명시 광명동 24-52,20191102.0,20191102.0,20200206.0,37.48053540000001,126.860746
경기도 광명시 광명동 31-3,20190517.0,20190517.0,20200814.0,37.4791955,126.860506
경기도 광명시 광명동 33-72,20190819.0,20190819.0,20200217.0,37.4774597,126.8620825
경기도 광명시 광명동 35-1,20190708.0,20190708.0,20191114.0,37.4786983,126.8592279
경기도 광명시 광명동 53-3,20190919.0,20190919.0,20200303.0,37.4847837,126.855716
경기도 광명시 광명동 128-7,20190701.0,20190701.0,20200116.0,37.4798058,126.8587413
경기도 광명시 광명동 158-921,20190705.0,20190705.0,20200414.0,37.48048989999999,126.8499907
경기도 광명시 광명동 163-3,20190717.0,20190717.0,20200501.0,37.4808505,126.8487141
경기도 광명시 광명동 211-2,20190523.0,20190523.0,20200330.0,37.4776477,126.8493382
경기도 광명시 광명동 270-47,20190517.0,20190517.0,20191114.0,37.4773,126.8497354
경기도 광명시 광명동 281-42,20190625.0,20190625.0,20200106.0,37.4745127,126.8503053
경기도 광명시 광명동 289-16,20190315.0,20190315.0,20190909.0,37.4749781,126.8514186
경기도 광명시 광명동 289-26,20190806.0,20190806.0,20200106.0,37.4751712,126.8511297
경기도 광명시 광명동 295-27,20190821.0,20190821.0,20200211.0,37.4756342,126.8532469
경기도 광명시 광명동 334-5,20190328.0,20190328.0,20190718.0,37.4729801,126.8535618
경기도 광명시 광명동 342,20191120.0,20191120.0,20210604.0,37.4738839,126.852698
경기도 광명시 광명동 346-21,20191230.0,20191223.0,20210601.0,37.4730572,126.8503979
경기도 광명시 광명동 346-54,20190207.0,20190207.0,20191203.0,37.473458,126.850406
경기도 광명시 광명동 346-55,20190722.0,20190716.0,20220214.0,37.4732357,126.8501841
경기도 광명시 광명동 591-3,20190308.0,20190308.0,20190926.0,37.4610261,126.8529483
경기도 광명시 광명동 758-4,20191105.0,20191105.0,20200825.0,37.4706111,126.8463858
경기도 광명시 노온사동 224-2,20190902.0,20190902.0,20191206.0,37.4473811,126.8485528
경기도 광명시 노온사동 224-9,20190902.0,20190902.0,20191206.0,37.447561,126.8487196
경기도 광명시 노온사동 225,20190219.0,20191113.0,20200608.0,37.4474717,126.8488968
경기도 광명시 노온사동 225-2,20190219.0,20191113.0,20200608.0,37.4473211,126.8488047
경기도 광명시 노온사동 225-3,20190219.0,20191113.0,20200608.0,37.4472061,126.8486718
경기도 광명시 노온사동 372-25,20190902.0,20190902.0,20200114.0,37.4426689,126.8451166
경기도 광명시 노온사동 425-7,20190510.0,20190510.0,20191016.0,37.4423248,126.8480843
경기도 광명시 노온사동 425-10,20190510.0,20190510.0,20191016.0,37.44217310000001,126.8482985
경기도 광명시 노온사동 647-4,20190520.0,20190520.0,20190911.0,37.4329161,126.8484005
경기도 광명시 노온사동 762-2,20190220.0,20190220.0,20200604.0,37.426885,126.8496802
경기도 광명시 소하동 36-13,20190308.0,20190308.0,20190909.0,37.4519492,126.8897174
경기도 광명시 소하동 935,20190515.0,,,37.4369558,126.8775095
경기도 광명시 소하동 1092-1,20190505.0,20190505.0,20191218.0,37.4335277,126.8765442
경기도 광명시 소하동 1092-1,20190505.0,20190505.0,20191218.0,37.4335277,126.8765442
경기도 광명시 소하동 1092-1,20190505.0,20190505.0,20191218.0,37.4335277,126.8765442
경기도 광명시 소하동 1344,20190916.0,20190916.0,20220418.0,37.44586,126.8941579
경기도 광명시 철산동 32-31,20190820.0,20190822.0,20200512.0,37.4892876,126.8693285
경기도 광명시 철산동 119-2,20190425.0,20190425.0,20201111.0,37.4869192,126.8735414
경기도 광명시 철산동 172,20190805.0,20190805.0,20200114.0,37.4821241,126.8644619
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 233,20190430.0,20190430.0,20220323.0,37.4795756,126.8667691
경기도 광명시 철산동 384,20190422.0,20190422.0,20200803.0,37.4762305,126.8698103
경기도 광명시 철산동 463-25,20190201.0,20190201.0,20190911.0,37.477988,126.8627622
경기도 광명시 철산동 472-33,20190712.0,,,37.4756587,126.8651586
경기도 광명시 하안동 236,20191105.0,20191105.0,20210330.0,37.4552366,126.8770674
경기도 광명시 하안동 238-6,20190527.0,20190527.0,20200319.0,37.45637019999999,126.8766665
경기도 광명시 하안동 238-6,20190527.0,20190527.0,20200319.0,37.45637019999999,126.8766665
경기도 광명시 하안동 241-2,20190828.0,20190828.0,20200403.0,37.4566782,126.8780898
경기도 광명시 하안동 869-1,20190218.0,,,37.4539471,126.8616654
경기도 광명시 하안동 872-2,20190904.0,20190904.0,20200414.0,37.4533261,126.8595508
경기도 광명시 하안동 872-2,20190904.0,20190904.0,20200414.0,37.4533261,126.8595508
경기도 광명시 하안동 872-3,20191014.0,20191014.0,20200526.0,37.4531978,126.8598884
경기도 광명시 하안동 872-7,20190909.0,20190909.0,20200414.0,37.4532892,126.8597143
경기도 광명시 하안동 883-7,20190726.0,20190723.0,20200624.0,37.4524491,126.8644424
경기도 광명시 하안동 883-11,20191105.0,20191105.0,20200706.0,37.4526297,126.8643648
경기도 광명시 하안동 884-3,20191122.0,20191122.0,20201105.0,37.45209490000001,126.8631554
경기도 광명시 하안동 888,20190510.0,20190510.0,20210312.0,37.452599,126.8606894
경기도 광명시 가학동 199-5,20200415.0,20200415.0,20230322.0,37.4163669,126.861749
경기도 광명시 가학동 220-1,20201202.0,20201202.0,20210415.0,37.416271,126.8594274
경기도 광명시 가학동 331,20201101.0,20201101.0,20210310.0,37.4213638,126.8560381
경기도 광명시 가학동 552-2,20200818.0,20200818.0,20210202.0,37.4161161,126.8505714
경기도 광명시 광명동 29-5,20200218.0,20200218.0,20201119.0,37.4794372,126.8596013
경기도 광명시 광명동 32-65,20201012.0,20201012.0,20210628.0,37.4791828,126.861268
경기도 광명시 광명동 32-190,20200404.0,20200404.0,20201211.0,37.4782842,126.862076
경기도 광명시 광명동 33-50,20200527.0,20201217.0,20211210.0,37.4777662,126.8610533
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
